Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-01-22 09:15:00+05:30,2265.800048828125,2268.550048828125,2255.050048828125,2259.60009765625,42073,0.0,0.0
2025-01-22 09:30:00+05:30,2259.5,2262.14990234375,2245.10009765625,2257.39990234375,51549,0.0,0.0
2025-01-22 09:45:00+05:30,2257.0,2260.0,2246.39990234375,2258.050048828125,36007,0.0,0.0
2025-01-22 10:00:00+05:30,2257.699951171875,2258.25,2250.0,2250.0,12334,0.0,0.0
2025-01-22 10:15:00+05:30,2251.25,2257.0,2250.75,2256.5,25144,0.0,0.0
2025-01-22 10:30:00+05:30,2257.0,2261.449951171875,2251.0,2256.35009765625,16172,0.0,0.0
2025-01-22 10:45:00+05:30,2256.5,2259.35009765625,2252.75,2256.449951171875,10126,0.0,0.0
2025-01-22 11:00:00+05:30,2256.60009765625,2261.5,2255.050048828125,2259.449951171875,14515,0.0,0.0
2025-01-22 11:15:00+05:30,2259.449951171875,2260.0,2255.300048828125,2257.10009765625,10256,0.0,0.0
2025-01-22 11:30:00+05:30,2257.949951171875,2258.699951171875,2253.35009765625,2256.60009765625,11274,0.0,0.0
2025-01-22 11:45:00+05:30,2256.5,2264.85009765625,2253.699951171875,2254.800048828125,44031,0.0,0.0
2025-01-22 12:00:00+05:30,2254.050048828125,2258.60009765625,2250.0,2256.949951171875,35015,0.0,0.0
2025-01-22 12:15:00+05:30,2257.0,2257.949951171875,2248.75,2252.199951171875,20684,0.0,0.0
2025-01-22 12:30:00+05:30,2252.85009765625,2256.25,2250.800048828125,2252.449951171875,18705,0.0,0.0
2025-01-22 12:45:00+05:30,2252.14990234375,2253.89990234375,2249.0,2250.0,22271,0.0,0.0
2025-01-22 13:00:00+05:30,2250.199951171875,2254.89990234375,2250.0,2254.85009765625,13651,0.0,0.0
2025-01-22 13:15:00+05:30,2254.550048828125,2254.949951171875,2250.0,2252.14990234375,14993,0.0,0.0
2025-01-22 13:30:00+05:30,2252.300048828125,2255.64990234375,2247.64990234375,2248.699951171875,22003,0.0,0.0
2025-01-22 13:45:00+05:30,2248.39990234375,2254.699951171875,2248.25,2253.10009765625,18197,0.0,0.0
2025-01-22 14:00:00+05:30,2253.10009765625,2255.0,2247.64990234375,2250.64990234375,34371,0.0,0.0
2025-01-22 14:15:00+05:30,2251.199951171875,2261.699951171875,2250.75,2261.10009765625,44852,0.0,0.0
2025-01-22 14:30:00+05:30,2261.050048828125,2265.0,2258.10009765625,2261.699951171875,52349,0.0,0.0
2025-01-22 14:45:00+05:30,2262.0,2264.75,2260.0,2263.699951171875,27010,0.0,0.0
2025-01-22 15:00:00+05:30,2263.699951171875,2265.449951171875,2260.0,2262.35009765625,116565,0.0,0.0
2025-01-22 15:15:00+05:30,2262.0,2263.60009765625,2260.0,2260.050048828125,93382,0.0,0.0
2025-01-23 09:15:00+05:30,2268.75,2268.75,2247.949951171875,2251.60009765625,30402,0.0,0.0
2025-01-23 09:30:00+05:30,2251.60009765625,2273.0,2246.25,2267.300048828125,52298,0.0,0.0
2025-01-23 09:45:00+05:30,2267.60009765625,2277.89990234375,2265.0,2276.60009765625,40116,0.0,0.0
2025-01-23 10:00:00+05:30,2276.39990234375,2290.0,2275.0,2288.550048828125,43866,0.0,0.0
2025-01-23 10:15:00+05:30,2287.050048828125,2292.89990234375,2286.60009765625,2292.0,41377,0.0,0.0
2025-01-23 10:30:00+05:30,2291.5,2301.39990234375,2288.300048828125,2300.0,40897,0.0,0.0
2025-01-23 10:45:00+05:30,2300.0,2300.199951171875,2293.949951171875,2294.35009765625,25560,0.0,0.0
2025-01-23 11:00:00+05:30,2294.0,2295.5,2284.050048828125,2285.699951171875,25687,0.0,0.0
2025-01-23 11:15:00+05:30,2285.0,2289.60009765625,2284.550048828125,2287.60009765625,14351,0.0,0.0
2025-01-23 11:30:00+05:30,2287.60009765625,2295.449951171875,2287.10009765625,2292.300048828125,22984,0.0,0.0
2025-01-23 11:45:00+05:30,2293.0,2298.5,2288.60009765625,2297.550048828125,30118,0.0,0.0
2025-01-23 12:00:00+05:30,2298.0,2299.949951171875,2287.39990234375,2288.050048828125,20287,0.0,0.0
2025-01-23 12:15:00+05:30,2288.199951171875,2293.39990234375,2287.14990234375,2293.0,19234,0.0,0.0
2025-01-23 12:30:00+05:30,2292.85009765625,2293.60009765625,2287.199951171875,2289.60009765625,20912,0.0,0.0
2025-01-23 12:45:00+05:30,2289.550048828125,2289.89990234375,2285.14990234375,2287.0,30479,0.0,0.0
2025-01-23 13:00:00+05:30,2286.64990234375,2288.949951171875,2284.39990234375,2286.699951171875,30707,0.0,0.0
2025-01-23 13:15:00+05:30,2286.39990234375,2288.300048828125,2284.64990234375,2287.949951171875,24718,0.0,0.0
2025-01-23 13:30:00+05:30,2287.699951171875,2294.699951171875,2286.5,2293.89990234375,34001,0.0,0.0
2025-01-23 13:45:00+05:30,2293.550048828125,2293.550048828125,2288.0,2288.14990234375,45185,0.0,0.0
2025-01-23 14:00:00+05:30,2289.050048828125,2289.14990234375,2285.0,2286.199951171875,34783,0.0,0.0
2025-01-23 14:15:00+05:30,2286.89990234375,2287.35009765625,2277.5,2279.60009765625,46019,0.0,0.0
2025-01-23 14:30:00+05:30,2279.60009765625,2282.89990234375,2278.050048828125,2281.5,41146,0.0,0.0
2025-01-23 14:45:00+05:30,2281.300048828125,2283.75,2275.60009765625,2275.60009765625,63686,0.0,0.0
2025-01-23 15:00:00+05:30,2276.35009765625,2280.0,2272.75,2274.449951171875,239181,0.0,0.0
2025-01-23 15:15:00+05:30,2274.300048828125,2278.85009765625,2273.0,2277.25,95738,0.0,0.0
2025-01-24 09:15:00+05:30,2284.550048828125,2296.5,2273.800048828125,2290.10009765625,23015,0.0,0.0
2025-01-24 09:30:00+05:30,2290.85009765625,2291.35009765625,2272.64990234375,2278.10009765625,38971,0.0,0.0
2025-01-24 09:45:00+05:30,2277.64990234375,2279.949951171875,2267.10009765625,2267.10009765625,30807,0.0,0.0
2025-01-24 10:00:00+05:30,2268.199951171875,2271.449951171875,2266.0,2270.0,23891,0.0,0.0
2025-01-24 10:15:00+05:30,2269.949951171875,2273.199951171875,2262.5,2270.0,18994,0.0,0.0
2025-01-24 10:30:00+05:30,2270.10009765625,2278.5,2268.050048828125,2276.10009765625,15840,0.0,0.0
2025-01-24 10:45:00+05:30,2276.10009765625,2277.0,2271.199951171875,2275.050048828125,10723,0.0,0.0
2025-01-24 11:00:00+05:30,2276.0,2280.0,2273.39990234375,2279.0,18591,0.0,0.0
2025-01-24 11:15:00+05:30,2279.0,2283.550048828125,2279.0,2281.199951171875,17444,0.0,0.0
2025-01-24 11:30:00+05:30,2281.5,2286.800048828125,2279.550048828125,2286.0,16177,0.0,0.0
2025-01-24 11:45:00+05:30,2286.0,2290.89990234375,2285.0,2285.699951171875,19897,0.0,0.0
2025-01-24 12:00:00+05:30,2285.699951171875,2286.0,2279.050048828125,2279.10009765625,17114,0.0,0.0
2025-01-24 12:15:00+05:30,2279.60009765625,2282.800048828125,2276.64990234375,2281.25,22319,0.0,0.0
2025-01-24 12:30:00+05:30,2282.0,2282.699951171875,2275.300048828125,2276.0,13393,0.0,0.0
2025-01-24 12:45:00+05:30,2274.35009765625,2280.0,2273.89990234375,2278.449951171875,18062,0.0,0.0
2025-01-24 13:00:00+05:30,2277.699951171875,2280.0,2271.35009765625,2278.699951171875,18101,0.0,0.0
2025-01-24 13:15:00+05:30,2278.699951171875,2279.050048828125,2273.35009765625,2275.75,12590,0.0,0.0
2025-01-24 13:30:00+05:30,2275.75,2276.699951171875,2266.699951171875,2268.10009765625,19390,0.0,0.0
2025-01-24 13:45:00+05:30,2268.449951171875,2273.35009765625,2266.60009765625,2270.449951171875,12400,0.0,0.0
2025-01-24 14:00:00+05:30,2271.64990234375,2277.550048828125,2268.0,2268.800048828125,18586,0.0,0.0
2025-01-24 14:15:00+05:30,2268.0,2270.0,2264.5,2267.949951171875,20537,0.0,0.0
2025-01-24 14:30:00+05:30,2269.10009765625,2270.35009765625,2256.64990234375,2259.0,26306,0.0,0.0
2025-01-24 14:45:00+05:30,2259.300048828125,2261.89990234375,2255.14990234375,2261.699951171875,25521,0.0,0.0
2025-01-24 15:00:00+05:30,2260.699951171875,2264.949951171875,2259.199951171875,2260.0,22777,0.0,0.0
2025-01-24 15:15:00+05:30,2260.10009765625,2264.39990234375,2260.10009765625,2262.39990234375,35071,0.0,0.0
2025-01-27 09:15:00+05:30,2254.050048828125,2271.449951171875,2250.800048828125,2257.89990234375,48868,0.0,0.0
2025-01-27 09:30:00+05:30,2257.89990234375,2268.699951171875,2253.64990234375,2265.10009765625,73421,0.0,0.0
2025-01-27 09:45:00+05:30,2265.800048828125,2275.0,2263.5,2265.64990234375,69060,0.0,0.0
2025-01-27 10:00:00+05:30,2265.35009765625,2275.10009765625,2263.550048828125,2264.800048828125,62306,0.0,0.0
2025-01-27 10:15:00+05:30,2264.550048828125,2265.199951171875,2257.35009765625,2258.0,58935,0.0,0.0
2025-01-27 10:30:00+05:30,2258.0,2262.10009765625,2252.35009765625,2262.0,47789,0.0,0.0
2025-01-27 10:45:00+05:30,2261.60009765625,2272.0,2261.60009765625,2269.89990234375,108799,0.0,0.0
2025-01-27 11:00:00+05:30,2270.0,2275.5,2269.949951171875,2271.449951171875,41416,0.0,0.0
2025-01-27 11:15:00+05:30,2271.300048828125,2276.85009765625,2271.300048828125,2274.800048828125,37969,0.0,0.0
2025-01-27 11:30:00+05:30,2274.39990234375,2276.300048828125,2271.5,2273.25,28664,0.0,0.0
2025-01-27 11:45:00+05:30,2274.0,2276.0,2271.699951171875,2276.0,23500,0.0,0.0
2025-01-27 12:00:00+05:30,2276.0,2277.75,2268.39990234375,2269.10009765625,40451,0.0,0.0
2025-01-27 12:15:00+05:30,2269.0,2274.35009765625,2263.699951171875,2266.949951171875,67553,0.0,0.0
2025-01-27 12:30:00+05:30,2266.550048828125,2270.0,2263.050048828125,2263.050048828125,29508,0.0,0.0
2025-01-27 12:45:00+05:30,2262.10009765625,2265.25,2258.699951171875,2260.0,27653,0.0,0.0
2025-01-27 13:00:00+05:30,2259.14990234375,2262.199951171875,2257.39990234375,2262.199951171875,18803,0.0,0.0
2025-01-27 13:15:00+05:30,2262.199951171875,2263.050048828125,2253.85009765625,2254.699951171875,24681,0.0,0.0
2025-01-27 13:30:00+05:30,2254.449951171875,2255.89990234375,2251.0,2254.25,19758,0.0,0.0
2025-01-27 13:45:00+05:30,2253.39990234375,2255.0,2250.35009765625,2252.300048828125,21003,0.0,0.0
2025-01-27 14:00:00+05:30,2252.89990234375,2253.14990234375,2249.050048828125,2251.14990234375,24395,0.0,0.0
2025-01-27 14:15:00+05:30,2251.800048828125,2257.0,2251.0,2253.75,15877,0.0,0.0
2025-01-27 14:30:00+05:30,2252.800048828125,2252.85009765625,2246.35009765625,2249.35009765625,29528,0.0,0.0
2025-01-27 14:45:00+05:30,2248.050048828125,2254.85009765625,2247.89990234375,2252.050048828125,34685,0.0,0.0
2025-01-27 15:00:00+05:30,2253.0,2254.75,2249.39990234375,2253.35009765625,56018,0.0,0.0
2025-01-27 15:15:00+05:30,2253.35009765625,2254.25,2248.0,2249.5,62129,0.0,0.0
2025-01-28 09:15:00+05:30,2258.25,2258.39990234375,2250.0,2258.0,16845,0.0,0.0
2025-01-28 09:30:00+05:30,2259.199951171875,2261.5,2250.0,2250.0,34002,0.0,0.0
2025-01-28 09:45:00+05:30,2249.550048828125,2256.64990234375,2247.60009765625,2254.85009765625,33036,0.0,0.0
2025-01-28 10:00:00+05:30,2254.699951171875,2258.199951171875,2245.449951171875,2246.75,34388,0.0,0.0
2025-01-28 10:15:00+05:30,2246.85009765625,2246.85009765625,2238.25,2243.699951171875,42042,0.0,0.0
2025-01-28 10:30:00+05:30,2243.64990234375,2243.64990234375,2236.85009765625,2236.85009765625,32269,0.0,0.0
2025-01-28 10:45:00+05:30,2236.85009765625,2247.85009765625,2234.85009765625,2247.14990234375,85101,0.0,0.0
2025-01-28 11:00:00+05:30,2246.75,2261.0,2246.75,2257.89990234375,51805,0.0,0.0
2025-01-28 11:15:00+05:30,2258.050048828125,2259.89990234375,2257.0,2257.949951171875,28217,0.0,0.0
2025-01-28 11:30:00+05:30,2258.0,2267.0,2256.199951171875,2263.5,31948,0.0,0.0
2025-01-28 11:45:00+05:30,2263.14990234375,2263.89990234375,2260.0,2260.0,18515,0.0,0.0
2025-01-28 12:00:00+05:30,2260.300048828125,2263.0,2257.550048828125,2257.60009765625,23724,0.0,0.0
2025-01-28 12:15:00+05:30,2258.35009765625,2259.14990234375,2255.449951171875,2255.449951171875,34701,0.0,0.0
2025-01-28 12:30:00+05:30,2255.75,2263.050048828125,2252.449951171875,2262.85009765625,67138,0.0,0.0
2025-01-28 12:45:00+05:30,2262.800048828125,2264.35009765625,2258.0,2260.60009765625,41176,0.0,0.0
2025-01-28 13:00:00+05:30,2261.85009765625,2262.60009765625,2259.35009765625,2260.449951171875,18688,0.0,0.0
2025-01-28 13:15:00+05:30,2260.39990234375,2261.60009765625,2250.75,2250.75,26646,0.0,0.0
2025-01-28 13:30:00+05:30,2250.85009765625,2254.300048828125,2250.199951171875,2252.10009765625,18682,0.0,0.0
2025-01-28 13:45:00+05:30,2252.14990234375,2254.60009765625,2250.300048828125,2252.60009765625,18623,0.0,0.0
2025-01-28 14:00:00+05:30,2253.5,2257.800048828125,2252.60009765625,2252.89990234375,17164,0.0,0.0
2025-01-28 14:15:00+05:30,2253.050048828125,2259.60009765625,2251.75,2257.64990234375,23440,0.0,0.0
2025-01-28 14:30:00+05:30,2257.85009765625,2258.89990234375,2251.5,2253.35009765625,19883,0.0,0.0
2025-01-28 14:45:00+05:30,2253.39990234375,2253.89990234375,2237.25,2241.89990234375,67171,0.0,0.0
2025-01-28 15:00:00+05:30,2241.800048828125,2244.10009765625,2238.949951171875,2243.14990234375,47480,0.0,0.0
2025-01-28 15:15:00+05:30,2242.85009765625,2244.89990234375,2239.0,2241.800048828125,47906,0.0,0.0
2025-01-29 09:15:00+05:30,2245.800048828125,2245.800048828125,2226.5,2226.5,30772,0.0,0.0
2025-01-29 09:30:00+05:30,2227.35009765625,2237.85009765625,2226.10009765625,2236.0,35233,0.0,0.0
2025-01-29 09:45:00+05:30,2236.64990234375,2237.0,2231.0,2233.85009765625,26719,0.0,0.0
2025-01-29 10:00:00+05:30,2234.14990234375,2238.0,2232.300048828125,2235.14990234375,27514,0.0,0.0
2025-01-29 10:15:00+05:30,2235.14990234375,2238.0,2230.14990234375,2238.0,27444,0.0,0.0
2025-01-29 10:30:00+05:30,2239.39990234375,2239.89990234375,2232.60009765625,2232.75,19531,0.0,0.0
2025-01-29 10:45:00+05:30,2232.75,2236.300048828125,2232.10009765625,2236.300048828125,17018,0.0,0.0
2025-01-29 11:00:00+05:30,2234.800048828125,2235.5,2228.0,2233.85009765625,165002,0.0,0.0
2025-01-29 11:15:00+05:30,2233.85009765625,2236.0,2222.85009765625,2230.800048828125,47725,0.0,0.0
2025-01-29 11:30:00+05:30,2230.75,2234.0,2227.35009765625,2227.949951171875,17813,0.0,0.0
2025-01-29 11:45:00+05:30,2227.949951171875,2231.550048828125,2225.85009765625,2225.85009765625,17043,0.0,0.0
2025-01-29 12:00:00+05:30,2226.0,2227.85009765625,2224.949951171875,2225.199951171875,30291,0.0,0.0
2025-01-29 12:15:00+05:30,2225.199951171875,2231.39990234375,2225.0,2227.699951171875,38237,0.0,0.0
2025-01-29 12:30:00+05:30,2227.5,2230.0,2224.800048828125,2225.64990234375,43617,0.0,0.0
2025-01-29 12:45:00+05:30,2225.10009765625,2228.25,2224.0,2224.85009765625,27135,0.0,0.0
2025-01-29 13:00:00+05:30,2224.85009765625,2224.85009765625,2217.300048828125,2217.85009765625,60287,0.0,0.0
2025-01-29 13:15:00+05:30,2217.800048828125,2221.5,2216.199951171875,2220.550048828125,44734,0.0,0.0
2025-01-29 13:30:00+05:30,2221.35009765625,2221.35009765625,2215.0,2216.199951171875,42228,0.0,0.0
2025-01-29 13:45:00+05:30,2216.300048828125,2219.10009765625,2215.0,2216.800048828125,22951,0.0,0.0
2025-01-29 14:00:00+05:30,2216.699951171875,2218.89990234375,2215.5,2218.300048828125,28020,0.0,0.0
2025-01-29 14:15:00+05:30,2218.60009765625,2218.60009765625,2212.5,2215.0,48437,0.0,0.0
2025-01-29 14:30:00+05:30,2215.0,2215.85009765625,2213.10009765625,2215.5,41394,0.0,0.0
2025-01-29 14:45:00+05:30,2215.5,2217.0,2213.699951171875,2216.10009765625,49491,0.0,0.0
2025-01-29 15:00:00+05:30,2216.300048828125,2224.300048828125,2215.300048828125,2222.5,101719,0.0,0.0
2025-01-29 15:15:00+05:30,2222.300048828125,2225.0,2220.64990234375,2223.0,250734,0.0,0.0
2025-01-30 09:15:00+05:30,2223.64990234375,2230.949951171875,2215.449951171875,2219.35009765625,36842,0.0,0.0
2025-01-30 09:30:00+05:30,2219.050048828125,2226.75,2218.199951171875,2225.60009765625,40017,0.0,0.0
2025-01-30 09:45:00+05:30,2224.89990234375,2227.449951171875,2223.10009765625,2225.199951171875,29548,0.0,0.0
2025-01-30 10:00:00+05:30,2225.300048828125,2242.300048828125,2224.800048828125,2239.949951171875,69069,0.0,0.0
2025-01-30 10:15:00+05:30,2240.39990234375,2241.60009765625,2235.550048828125,2237.0,22783,0.0,0.0
2025-01-30 10:30:00+05:30,2237.0,2243.10009765625,2236.050048828125,2241.300048828125,29152,0.0,0.0
2025-01-30 10:45:00+05:30,2241.949951171875,2245.0,2236.800048828125,2236.800048828125,25172,0.0,0.0
2025-01-30 11:00:00+05:30,2238.14990234375,2244.0,2236.14990234375,2243.35009765625,30485,0.0,0.0
2025-01-30 11:15:00+05:30,2243.25,2245.14990234375,2240.0,2243.300048828125,27173,0.0,0.0
2025-01-30 11:30:00+05:30,2243.25,2244.699951171875,2240.5,2244.699951171875,18513,0.0,0.0
2025-01-30 11:45:00+05:30,2243.949951171875,2252.949951171875,2242.75,2251.25,52033,0.0,0.0
2025-01-30 12:00:00+05:30,2251.5,2257.10009765625,2251.25,2251.800048828125,49399,0.0,0.0
2025-01-30 12:15:00+05:30,2251.64990234375,2254.800048828125,2249.0,2253.699951171875,38107,0.0,0.0
2025-01-30 12:30:00+05:30,2253.699951171875,2258.800048828125,2253.14990234375,2258.550048828125,38136,0.0,0.0
2025-01-30 12:45:00+05:30,2258.199951171875,2258.199951171875,2253.10009765625,2253.949951171875,25159,0.0,0.0
2025-01-30 13:00:00+05:30,2254.14990234375,2254.14990234375,2249.5,2251.39990234375,39275,0.0,0.0
2025-01-30 13:15:00+05:30,2251.89990234375,2254.35009765625,2246.949951171875,2249.050048828125,34689,0.0,0.0
2025-01-30 13:30:00+05:30,2248.89990234375,2251.699951171875,2246.39990234375,2249.35009765625,22358,0.0,0.0
2025-01-30 13:45:00+05:30,2249.35009765625,2250.0,2242.25,2243.64990234375,29044,0.0,0.0
2025-01-30 14:00:00+05:30,2244.5,2246.39990234375,2241.0,2241.449951171875,30857,0.0,0.0
2025-01-30 14:15:00+05:30,2241.449951171875,2244.5,2238.0,2239.199951171875,34312,0.0,0.0
2025-01-30 14:30:00+05:30,2239.25,2242.75,2236.64990234375,2242.75,43661,0.0,0.0
2025-01-30 14:45:00+05:30,2242.64990234375,2245.949951171875,2240.199951171875,2245.949951171875,63280,0.0,0.0
2025-01-30 15:00:00+05:30,2246.25,2252.699951171875,2242.35009765625,2251.550048828125,156554,0.0,0.0
2025-01-30 15:15:00+05:30,2251.0,2256.0,2249.89990234375,2253.39990234375,130706,0.0,0.0
2025-01-31 09:15:00+05:30,2255.89990234375,2264.60009765625,2243.60009765625,2247.39990234375,27068,0.0,0.0
2025-01-31 09:30:00+05:30,2247.85009765625,2253.199951171875,2246.550048828125,2253.10009765625,31235,0.0,0.0
2025-01-31 09:45:00+05:30,2253.699951171875,2254.85009765625,2244.800048828125,2254.10009765625,34254,0.0,0.0
2025-01-31 10:00:00+05:30,2254.10009765625,2256.699951171875,2235.10009765625,2236.75,40802,0.0,0.0
2025-01-31 10:15:00+05:30,2236.199951171875,2246.0,2236.199951171875,2245.699951171875,29027,0.0,0.0
2025-01-31 10:30:00+05:30,2245.85009765625,2252.0,2245.10009765625,2250.89990234375,28347,0.0,0.0
2025-01-31 10:45:00+05:30,2250.85009765625,2261.300048828125,2250.800048828125,2260.14990234375,35568,0.0,0.0
2025-01-31 11:00:00+05:30,2260.39990234375,2266.75,2258.449951171875,2261.35009765625,46625,0.0,0.0
2025-01-31 11:15:00+05:30,2261.35009765625,2266.89990234375,2260.14990234375,2263.25,34965,0.0,0.0
2025-01-31 11:30:00+05:30,2263.300048828125,2270.199951171875,2262.35009765625,2268.39990234375,35131,0.0,0.0
2025-01-31 11:45:00+05:30,2268.25,2274.64990234375,2265.89990234375,2274.64990234375,57770,0.0,0.0
2025-01-31 12:00:00+05:30,2274.89990234375,2283.0,2272.35009765625,2280.25,57989,0.0,0.0
2025-01-31 12:15:00+05:30,2280.449951171875,2282.800048828125,2275.25,2281.25,49397,0.0,0.0
2025-01-31 12:30:00+05:30,2281.60009765625,2286.550048828125,2281.0,2286.25,38497,0.0,0.0
2025-01-31 12:45:00+05:30,2286.199951171875,2289.39990234375,2284.75,2289.39990234375,39448,0.0,0.0
2025-01-31 13:00:00+05:30,2289.550048828125,2293.0,2286.14990234375,2291.800048828125,45941,0.0,0.0
2025-01-31 13:15:00+05:30,2291.60009765625,2298.449951171875,2291.10009765625,2293.75,40464,0.0,0.0
2025-01-31 13:30:00+05:30,2293.75,2297.5,2289.0,2291.050048828125,44883,0.0,0.0
2025-01-31 13:45:00+05:30,2291.050048828125,2296.449951171875,2287.050048828125,2290.39990234375,58580,0.0,0.0
2025-01-31 14:00:00+05:30,2290.39990234375,2291.5,2284.39990234375,2287.0,44224,0.0,0.0
2025-01-31 14:15:00+05:30,2286.5,2287.89990234375,2279.0,2283.75,47920,0.0,0.0
2025-01-31 14:30:00+05:30,2282.64990234375,2292.0,2280.75,2291.25,41092,0.0,0.0
2025-01-31 14:45:00+05:30,2291.199951171875,2302.550048828125,2290.10009765625,2302.050048828125,113401,0.0,0.0
2025-01-31 15:00:00+05:30,2302.050048828125,2302.75,2299.5,2301.199951171875,113656,0.0,0.0
2025-01-31 15:15:00+05:30,2300.85009765625,2305.0,2300.0,2304.0,135251,0.0,0.0
2025-02-03 09:15:00+05:30,2349.449951171875,2362.949951171875,2327.0,2361.949951171875,59525,0.0,0.0
2025-02-03 09:30:00+05:30,2361.949951171875,2364.449951171875,2327.25,2329.050048828125,81518,0.0,0.0
2025-02-03 09:45:00+05:30,2328.0,2332.449951171875,2325.050048828125,2327.14990234375,25247,0.0,0.0
2025-02-03 10:00:00+05:30,2327.5,2337.0,2321.800048828125,2332.0,33015,0.0,0.0
2025-02-03 10:15:00+05:30,2331.800048828125,2331.800048828125,2315.449951171875,2321.64990234375,30775,0.0,0.0
2025-02-03 10:30:00+05:30,2321.300048828125,2330.0,2320.10009765625,2329.050048828125,30280,0.0,0.0
2025-02-03 10:45:00+05:30,2329.050048828125,2338.5,2324.800048828125,2337.0,28545,0.0,0.0
2025-02-03 11:00:00+05:30,2337.25,2337.85009765625,2326.5,2326.5,29517,0.0,0.0
2025-02-03 11:15:00+05:30,2327.050048828125,2329.550048828125,2318.5,2329.14990234375,34720,0.0,0.0
2025-02-03 11:30:00+05:30,2329.699951171875,2330.0,2326.550048828125,2326.550048828125,14460,0.0,0.0
2025-02-03 11:45:00+05:30,2327.0,2331.14990234375,2310.699951171875,2314.550048828125,72357,0.0,0.0
2025-02-03 12:00:00+05:30,2314.300048828125,2315.0,2301.10009765625,2302.199951171875,37341,0.0,0.0
2025-02-03 12:15:00+05:30,2302.050048828125,2303.39990234375,2291.14990234375,2292.75,30947,0.0,0.0
2025-02-03 12:30:00+05:30,2292.699951171875,2293.35009765625,2287.550048828125,2290.449951171875,32999,0.0,0.0
2025-02-03 12:45:00+05:30,2291.199951171875,2292.39990234375,2287.449951171875,2287.449951171875,23620,0.0,0.0
2025-02-03 13:00:00+05:30,2287.699951171875,2298.0,2283.300048828125,2295.050048828125,47717,0.0,0.0
