Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-02-28 10:15:00+05:30,2189.85009765625,2192.0,2185.75,2189.5,42897,0.0,0.0
2025-02-28 10:30:00+05:30,2189.5,2196.0,2189.449951171875,2195.550048828125,30139,0.0,0.0
2025-02-28 10:45:00+05:30,2195.0,2197.0,2190.0,2191.5,26745,0.0,0.0
2025-02-28 11:00:00+05:30,2191.449951171875,2191.89990234375,2182.0,2182.10009765625,36739,0.0,0.0
2025-02-28 11:15:00+05:30,2181.64990234375,2185.199951171875,2178.85009765625,2183.25,48183,0.0,0.0
2025-02-28 11:30:00+05:30,2183.64990234375,2194.75,2183.64990234375,2188.35009765625,31958,0.0,0.0
2025-02-28 11:45:00+05:30,2188.35009765625,2189.949951171875,2187.0,2188.0,29113,0.0,0.0
2025-02-28 12:00:00+05:30,2188.050048828125,2189.5,2182.5,2185.449951171875,64105,0.0,0.0
2025-02-28 12:15:00+05:30,2184.800048828125,2192.89990234375,2184.0,2191.300048828125,43297,0.0,0.0
2025-02-28 12:30:00+05:30,2192.0,2192.300048828125,2185.050048828125,2185.949951171875,62506,0.0,0.0
2025-02-28 12:45:00+05:30,2185.949951171875,2191.0,2178.5,2178.64990234375,54911,0.0,0.0
2025-02-28 13:00:00+05:30,2178.64990234375,2188.699951171875,2178.64990234375,2187.14990234375,59015,0.0,0.0
2025-02-28 13:15:00+05:30,2187.64990234375,2190.0,2186.5,2188.35009765625,25803,0.0,0.0
2025-02-28 13:30:00+05:30,2188.75,2189.449951171875,2184.449951171875,2185.14990234375,29152,0.0,0.0
2025-02-28 13:45:00+05:30,2184.75,2190.0,2183.050048828125,2186.949951171875,20682,0.0,0.0
2025-02-28 14:00:00+05:30,2186.5,2186.5,2180.35009765625,2182.14990234375,23756,0.0,0.0
2025-02-28 14:15:00+05:30,2181.699951171875,2191.60009765625,2181.10009765625,2191.0,26604,0.0,0.0
2025-02-28 14:30:00+05:30,2191.0,2194.25,2190.0,2192.949951171875,18575,0.0,0.0
2025-02-28 14:45:00+05:30,2193.75,2197.35009765625,2193.050048828125,2195.64990234375,25992,0.0,0.0
2025-02-28 15:00:00+05:30,2196.25,2196.25,2175.949951171875,2177.5,407409,0.0,0.0
2025-02-28 15:15:00+05:30,2177.300048828125,2183.800048828125,2176.550048828125,2179.75,330543,0.0,0.0
2025-03-03 09:15:00+05:30,2179.75,2193.25,2173.050048828125,2180.25,18583,0.0,0.0
2025-03-03 09:30:00+05:30,2180.39990234375,2187.5,2176.300048828125,2179.949951171875,27520,0.0,0.0
2025-03-03 09:45:00+05:30,2179.60009765625,2180.0,2165.949951171875,2167.35009765625,27443,0.0,0.0
2025-03-03 10:00:00+05:30,2167.699951171875,2167.699951171875,2154.199951171875,2154.800048828125,33422,0.0,0.0
2025-03-03 10:15:00+05:30,2154.0,2157.10009765625,2147.949951171875,2155.0,41151,0.0,0.0
2025-03-03 10:30:00+05:30,2154.89990234375,2155.0,2136.5,2139.14990234375,28413,0.0,0.0
2025-03-03 10:45:00+05:30,2137.75,2141.449951171875,2134.25,2138.0,26273,0.0,0.0
2025-03-03 11:00:00+05:30,2138.0,2138.0,2129.300048828125,2135.050048828125,26704,0.0,0.0
2025-03-03 11:15:00+05:30,2135.85009765625,2142.800048828125,2133.0,2139.550048828125,35046,0.0,0.0
2025-03-03 11:30:00+05:30,2140.949951171875,2142.0,2137.89990234375,2139.0,29072,0.0,0.0
2025-03-03 11:45:00+05:30,2139.85009765625,2141.85009765625,2137.949951171875,2141.0,14341,0.0,0.0
2025-03-03 12:00:00+05:30,2141.0,2145.0,2140.0,2140.75,14501,0.0,0.0
2025-03-03 12:15:00+05:30,2141.5,2146.5,2140.10009765625,2141.949951171875,72337,0.0,0.0
2025-03-03 12:30:00+05:30,2142.5,2149.85009765625,2140.60009765625,2147.39990234375,39141,0.0,0.0
2025-03-03 12:45:00+05:30,2147.39990234375,2156.300048828125,2145.949951171875,2150.0,51426,0.0,0.0
2025-03-03 13:00:00+05:30,2149.449951171875,2155.550048828125,2145.39990234375,2155.25,18437,0.0,0.0
2025-03-03 13:15:00+05:30,2155.949951171875,2157.800048828125,2149.89990234375,2150.5,25941,0.0,0.0
2025-03-03 13:30:00+05:30,2150.800048828125,2151.449951171875,2146.10009765625,2148.85009765625,32162,0.0,0.0
2025-03-03 13:45:00+05:30,2150.0,2153.550048828125,2146.449951171875,2147.300048828125,26095,0.0,0.0
2025-03-03 14:00:00+05:30,2147.0,2154.89990234375,2146.0,2153.39990234375,20784,0.0,0.0
2025-03-03 14:15:00+05:30,2153.949951171875,2157.14990234375,2151.35009765625,2156.050048828125,24959,0.0,0.0
2025-03-03 14:30:00+05:30,2156.85009765625,2159.0,2155.5,2158.10009765625,27218,0.0,0.0
2025-03-03 14:45:00+05:30,2158.199951171875,2159.0,2154.050048828125,2156.89990234375,26314,0.0,0.0
2025-03-03 15:00:00+05:30,2156.5,2163.199951171875,2155.0,2161.35009765625,60668,0.0,0.0
2025-03-03 15:15:00+05:30,2161.39990234375,2186.5,2160.5,2180.35009765625,176701,0.0,0.0
2025-03-04 09:15:00+05:30,2155.39990234375,2159.0,2145.35009765625,2148.75,42492,0.0,0.0
2025-03-04 09:30:00+05:30,2149.14990234375,2154.10009765625,2146.14990234375,2147.699951171875,50899,0.0,0.0
2025-03-04 09:45:00+05:30,2146.5,2147.0,2141.85009765625,2145.699951171875,52825,0.0,0.0
2025-03-04 10:00:00+05:30,2146.050048828125,2149.949951171875,2139.0,2139.14990234375,122497,0.0,0.0
2025-03-04 10:15:00+05:30,2139.300048828125,2144.75,2139.199951171875,2140.050048828125,32211,0.0,0.0
2025-03-04 10:30:00+05:30,2140.550048828125,2150.0,2138.699951171875,2139.949951171875,61831,0.0,0.0
2025-03-04 10:45:00+05:30,2139.949951171875,2147.800048828125,2139.89990234375,2147.0,27988,0.0,0.0
2025-03-04 11:00:00+05:30,2147.0,2152.0,2145.0,2150.300048828125,107227,0.0,0.0
2025-03-04 11:15:00+05:30,2150.300048828125,2151.800048828125,2146.300048828125,2149.89990234375,102444,0.0,0.0
2025-03-04 11:30:00+05:30,2149.5,2155.85009765625,2145.550048828125,2145.550048828125,161296,0.0,0.0
2025-03-04 11:45:00+05:30,2145.0,2149.14990234375,2143.449951171875,2149.050048828125,38244,0.0,0.0
2025-03-04 12:00:00+05:30,2149.050048828125,2149.14990234375,2144.10009765625,2145.800048828125,44956,0.0,0.0
2025-03-04 12:15:00+05:30,2146.75,2146.75,2140.10009765625,2140.10009765625,101115,0.0,0.0
2025-03-04 12:30:00+05:30,2140.199951171875,2144.10009765625,2133.14990234375,2135.199951171875,122028,0.0,0.0
2025-03-04 12:45:00+05:30,2135.300048828125,2140.5,2134.800048828125,2136.0,54493,0.0,0.0
2025-03-04 13:00:00+05:30,2135.89990234375,2137.550048828125,2132.10009765625,2134.14990234375,79211,0.0,0.0
2025-03-04 13:15:00+05:30,2134.0,2135.14990234375,2130.300048828125,2132.550048828125,36686,0.0,0.0
2025-03-04 13:30:00+05:30,2132.60009765625,2133.0,2129.300048828125,2131.75,55945,0.0,0.0
2025-03-04 13:45:00+05:30,2131.199951171875,2134.0,2130.35009765625,2130.699951171875,79054,0.0,0.0
2025-03-04 14:00:00+05:30,2131.449951171875,2141.85009765625,2130.25,2141.5,93772,0.0,0.0
2025-03-04 14:15:00+05:30,2141.0,2141.949951171875,2137.050048828125,2140.75,78528,0.0,0.0
2025-03-04 14:30:00+05:30,2140.449951171875,2146.550048828125,2138.949951171875,2142.39990234375,161263,0.0,0.0
2025-03-04 14:45:00+05:30,2142.0,2144.35009765625,2139.14990234375,2142.0,65677,0.0,0.0
2025-03-04 15:00:00+05:30,2141.89990234375,2142.10009765625,2129.300048828125,2129.300048828125,179253,0.0,0.0
2025-03-04 15:15:00+05:30,2129.199951171875,2133.199951171875,2124.800048828125,2128.0,195316,0.0,0.0
2025-03-05 09:15:00+05:30,2130.199951171875,2146.64990234375,2125.0,2143.60009765625,49064,0.0,0.0
2025-03-05 09:30:00+05:30,2144.300048828125,2146.050048828125,2136.14990234375,2140.449951171875,98125,0.0,0.0
2025-03-05 09:45:00+05:30,2140.050048828125,2144.75,2137.0,2139.5,49551,0.0,0.0
2025-03-05 10:00:00+05:30,2139.800048828125,2141.10009765625,2134.949951171875,2139.85009765625,50470,0.0,0.0
2025-03-05 10:15:00+05:30,2139.89990234375,2140.800048828125,2135.199951171875,2138.699951171875,31070,0.0,0.0
2025-03-05 10:30:00+05:30,2138.300048828125,2145.0,2137.35009765625,2142.0,111368,0.0,0.0
2025-03-05 10:45:00+05:30,2142.0,2147.699951171875,2141.39990234375,2144.89990234375,102886,0.0,0.0
2025-03-05 11:00:00+05:30,2144.89990234375,2167.449951171875,2144.60009765625,2167.25,104800,0.0,0.0
2025-03-05 11:15:00+05:30,2167.0,2173.550048828125,2163.449951171875,2163.5,53298,0.0,0.0
2025-03-05 11:30:00+05:30,2163.550048828125,2169.14990234375,2163.5,2167.60009765625,30091,0.0,0.0
2025-03-05 11:45:00+05:30,2167.39990234375,2171.0,2165.949951171875,2170.800048828125,31983,0.0,0.0
2025-03-05 12:00:00+05:30,2170.800048828125,2179.0,2170.5,2175.949951171875,45193,0.0,0.0
2025-03-05 12:15:00+05:30,2175.949951171875,2181.60009765625,2175.39990234375,2180.949951171875,30029,0.0,0.0
2025-03-05 12:30:00+05:30,2180.5,2182.60009765625,2179.050048828125,2179.050048828125,28647,0.0,0.0
2025-03-05 12:45:00+05:30,2179.800048828125,2182.0,2176.60009765625,2177.300048828125,41651,0.0,0.0
2025-03-05 13:00:00+05:30,2177.25,2178.35009765625,2174.35009765625,2174.35009765625,33450,0.0,0.0
2025-03-05 13:15:00+05:30,2174.800048828125,2178.0,2174.10009765625,2177.39990234375,31598,0.0,0.0
2025-03-05 13:30:00+05:30,2177.85009765625,2178.699951171875,2169.5,2169.800048828125,44526,0.0,0.0
2025-03-05 13:45:00+05:30,2170.550048828125,2171.39990234375,2168.449951171875,2169.10009765625,34510,0.0,0.0
2025-03-05 14:00:00+05:30,2169.800048828125,2170.0,2165.949951171875,2167.550048828125,36649,0.0,0.0
2025-03-05 14:15:00+05:30,2167.89990234375,2168.85009765625,2164.60009765625,2165.64990234375,43757,0.0,0.0
2025-03-05 14:30:00+05:30,2166.199951171875,2166.199951171875,2160.25,2165.25,100250,0.0,0.0
2025-03-05 14:45:00+05:30,2164.449951171875,2167.89990234375,2164.199951171875,2166.64990234375,53804,0.0,0.0
2025-03-05 15:00:00+05:30,2166.699951171875,2166.699951171875,2160.050048828125,2164.0,127662,0.0,0.0
2025-03-05 15:15:00+05:30,2164.300048828125,2172.300048828125,2164.14990234375,2164.14990234375,130890,0.0,0.0
2025-03-06 09:15:00+05:30,2188.0,2215.0,2184.550048828125,2196.75,90765,0.0,0.0
2025-03-06 09:30:00+05:30,2196.10009765625,2215.0,2188.89990234375,2210.89990234375,87493,0.0,0.0
2025-03-06 09:45:00+05:30,2211.39990234375,2216.75,2207.050048828125,2213.89990234375,61768,0.0,0.0
2025-03-06 10:00:00+05:30,2212.10009765625,2222.0,2210.050048828125,2217.300048828125,65593,0.0,0.0
2025-03-06 10:15:00+05:30,2217.300048828125,2230.949951171875,2217.0,2229.0,67102,0.0,0.0
2025-03-06 10:30:00+05:30,2229.0,2231.550048828125,2222.0,2230.0,42894,0.0,0.0
2025-03-06 10:45:00+05:30,2230.89990234375,2237.89990234375,2225.0,2236.5,50438,0.0,0.0
2025-03-06 11:00:00+05:30,2236.449951171875,2247.550048828125,2235.0,2243.35009765625,100596,0.0,0.0
2025-03-06 11:15:00+05:30,2244.5,2247.0,2232.85009765625,2235.800048828125,77081,0.0,0.0
2025-03-06 11:30:00+05:30,2235.699951171875,2242.300048828125,2234.0,2239.0,41139,0.0,0.0
2025-03-06 11:45:00+05:30,2239.5,2244.800048828125,2237.10009765625,2239.0,44235,0.0,0.0
2025-03-06 12:00:00+05:30,2238.75,2242.64990234375,2236.800048828125,2238.35009765625,29485,0.0,0.0
2025-03-06 12:15:00+05:30,2237.75,2248.0,2237.75,2244.75,60349,0.0,0.0
2025-03-06 12:30:00+05:30,2244.5,2246.949951171875,2240.300048828125,2243.199951171875,34329,0.0,0.0
2025-03-06 12:45:00+05:30,2242.64990234375,2246.75,2240.10009765625,2244.64990234375,25838,0.0,0.0
2025-03-06 13:00:00+05:30,2244.5,2248.0,2244.25,2247.10009765625,23492,0.0,0.0
2025-03-06 13:15:00+05:30,2247.5,2255.89990234375,2244.050048828125,2252.449951171875,157303,0.0,0.0
2025-03-06 13:30:00+05:30,2252.64990234375,2261.5,2251.5,2261.5,65447,0.0,0.0
2025-03-06 13:45:00+05:30,2261.449951171875,2264.949951171875,2259.64990234375,2262.050048828125,78778,0.0,0.0
2025-03-06 14:00:00+05:30,2262.050048828125,2267.14990234375,2261.449951171875,2263.0,72397,0.0,0.0
2025-03-06 14:15:00+05:30,2264.14990234375,2264.949951171875,2261.0,2262.25,54333,0.0,0.0
2025-03-06 14:30:00+05:30,2262.25,2269.0,2261.75,2268.199951171875,62789,0.0,0.0
2025-03-06 14:45:00+05:30,2267.60009765625,2274.949951171875,2265.85009765625,2271.35009765625,142400,0.0,0.0
2025-03-06 15:00:00+05:30,2271.89990234375,2273.0,2264.0,2267.550048828125,176776,0.0,0.0
2025-03-06 15:15:00+05:30,2267.550048828125,2269.5,2264.0,2266.60009765625,188226,0.0,0.0
2025-03-07 09:15:00+05:30,2273.0,2274.89990234375,2254.64990234375,2257.35009765625,42590,0.0,0.0
2025-03-07 09:30:00+05:30,2255.85009765625,2260.949951171875,2248.10009765625,2255.0,52698,0.0,0.0
2025-03-07 09:45:00+05:30,2255.0,2261.75,2250.85009765625,2261.0,37607,0.0,0.0
2025-03-07 10:00:00+05:30,2261.0,2269.449951171875,2259.449951171875,2269.449951171875,32250,0.0,0.0
2025-03-07 10:15:00+05:30,2269.050048828125,2269.050048828125,2260.0,2262.89990234375,17560,0.0,0.0
2025-03-07 10:30:00+05:30,2262.89990234375,2263.75,2259.0,2259.64990234375,17154,0.0,0.0
2025-03-07 10:45:00+05:30,2259.10009765625,2263.64990234375,2258.14990234375,2262.35009765625,17035,0.0,0.0
2025-03-07 11:00:00+05:30,2262.35009765625,2265.0,2261.35009765625,2263.39990234375,11740,0.0,0.0
2025-03-07 11:15:00+05:30,2263.5,2266.449951171875,2262.85009765625,2263.550048828125,8290,0.0,0.0
2025-03-07 11:30:00+05:30,2263.550048828125,2264.699951171875,2262.449951171875,2263.39990234375,8690,0.0,0.0
2025-03-07 11:45:00+05:30,2263.0,2264.949951171875,2257.0,2263.0,33337,0.0,0.0
2025-03-07 12:00:00+05:30,2262.60009765625,2264.0,2258.75,2259.0,26667,0.0,0.0
2025-03-07 12:15:00+05:30,2259.5,2262.14990234375,2257.64990234375,2260.25,17834,0.0,0.0
2025-03-07 12:30:00+05:30,2260.89990234375,2262.0,2256.949951171875,2260.0,54055,0.0,0.0
2025-03-07 12:45:00+05:30,2260.0,2260.0,2253.949951171875,2255.300048828125,14792,0.0,0.0
2025-03-07 13:00:00+05:30,2255.050048828125,2257.10009765625,2254.0,2254.64990234375,11087,0.0,0.0
2025-03-07 13:15:00+05:30,2254.64990234375,2257.0,2254.0,2255.800048828125,9210,0.0,0.0
2025-03-07 13:30:00+05:30,2254.800048828125,2268.0,2254.25,2266.300048828125,52348,0.0,0.0
2025-03-07 13:45:00+05:30,2266.300048828125,2267.89990234375,2265.0,2265.550048828125,17821,0.0,0.0
2025-03-07 14:00:00+05:30,2265.89990234375,2268.0,2265.10009765625,2265.199951171875,16817,0.0,0.0
2025-03-07 14:15:00+05:30,2265.60009765625,2271.949951171875,2265.050048828125,2269.10009765625,19927,0.0,0.0
2025-03-07 14:30:00+05:30,2269.75,2269.75,2265.64990234375,2269.699951171875,16544,0.0,0.0
2025-03-07 14:45:00+05:30,2269.60009765625,2277.949951171875,2269.60009765625,2275.10009765625,80885,0.0,0.0
2025-03-07 15:00:00+05:30,2275.10009765625,2275.39990234375,2270.050048828125,2270.75,150248,0.0,0.0
2025-03-07 15:15:00+05:30,2271.300048828125,2271.35009765625,2261.449951171875,2264.5,97056,0.0,0.0
2025-03-10 09:15:00+05:30,2270.0,2281.14990234375,2261.89990234375,2271.449951171875,43683,0.0,0.0
2025-03-10 09:30:00+05:30,2271.949951171875,2287.64990234375,2271.699951171875,2283.14990234375,54032,0.0,0.0
2025-03-10 09:45:00+05:30,2283.0,2283.0,2275.699951171875,2276.699951171875,21070,0.0,0.0
2025-03-10 10:00:00+05:30,2276.85009765625,2285.64990234375,2276.550048828125,2278.10009765625,29911,0.0,0.0
2025-03-10 10:15:00+05:30,2278.85009765625,2281.550048828125,2275.050048828125,2276.35009765625,25628,0.0,0.0
2025-03-10 10:30:00+05:30,2276.5,2282.5,2275.5,2281.5,23689,0.0,0.0
2025-03-10 10:45:00+05:30,2282.14990234375,2285.0,2280.050048828125,2282.85009765625,24376,0.0,0.0
2025-03-10 11:00:00+05:30,2282.85009765625,2289.949951171875,2280.5,2287.199951171875,43590,0.0,0.0
2025-03-10 11:15:00+05:30,2287.300048828125,2292.0,2283.0,2285.199951171875,56293,0.0,0.0
2025-03-10 11:30:00+05:30,2285.39990234375,2291.35009765625,2284.800048828125,2287.5,21960,0.0,0.0
2025-03-10 11:45:00+05:30,2287.5,2288.949951171875,2280.050048828125,2280.89990234375,31994,0.0,0.0
2025-03-10 12:00:00+05:30,2280.949951171875,2287.0,2280.800048828125,2285.800048828125,24854,0.0,0.0
2025-03-10 12:15:00+05:30,2285.050048828125,2287.0,2281.89990234375,2281.89990234375,11186,0.0,0.0
2025-03-10 12:30:00+05:30,2281.89990234375,2289.5,2281.10009765625,2285.10009765625,29502,0.0,0.0
2025-03-10 12:45:00+05:30,2285.10009765625,2288.800048828125,2285.0,2286.300048828125,28453,0.0,0.0
2025-03-10 13:00:00+05:30,2285.949951171875,2289.75,2285.0,2288.89990234375,32271,0.0,0.0
2025-03-10 13:15:00+05:30,2288.39990234375,2290.949951171875,2287.39990234375,2289.35009765625,63999,0.0,0.0
2025-03-10 13:30:00+05:30,2289.10009765625,2290.14990234375,2285.0,2285.5,22410,0.0,0.0
2025-03-10 13:45:00+05:30,2285.5,2286.35009765625,2281.0,2283.449951171875,13118,0.0,0.0
2025-03-10 14:00:00+05:30,2284.25,2286.5,2283.0,2283.75,12549,0.0,0.0
2025-03-10 14:15:00+05:30,2283.5,2283.85009765625,2279.89990234375,2280.050048828125,43065,0.0,0.0
2025-03-10 14:30:00+05:30,2280.050048828125,2281.0,2270.85009765625,2271.64990234375,77096,0.0,0.0
2025-03-10 14:45:00+05:30,2272.449951171875,2278.14990234375,2270.800048828125,2271.5,65842,0.0,0.0
2025-03-10 15:00:00+05:30,2273.10009765625,2284.35009765625,2272.199951171875,2282.0,141915,0.0,0.0
2025-03-10 15:15:00+05:30,2282.0,2282.050048828125,2270.35009765625,2278.60009765625,89617,0.0,0.0
2025-03-11 09:15:00+05:30,2270.60009765625,2273.14990234375,2257.89990234375,2271.550048828125,28542,0.0,0.0
2025-03-11 09:30:00+05:30,2269.449951171875,2282.0,2268.949951171875,2279.550048828125,39340,0.0,0.0
2025-03-11 09:45:00+05:30,2279.89990234375,2285.85009765625,2278.050048828125,2282.39990234375,24083,0.0,0.0
2025-03-11 10:00:00+05:30,2285.199951171875,2286.5,2276.0,2282.60009765625,24143,0.0,0.0
2025-03-11 10:15:00+05:30,2282.60009765625,2283.800048828125,2278.35009765625,2281.0,16517,0.0,0.0
2025-03-11 10:30:00+05:30,2281.449951171875,2288.5,2280.5,2287.550048828125,28508,0.0,0.0
2025-03-11 10:45:00+05:30,2288.14990234375,2290.0,2283.5,2288.39990234375,14381,0.0,0.0
2025-03-11 11:00:00+05:30,2288.60009765625,2290.89990234375,2286.0,2286.199951171875,15327,0.0,0.0
2025-03-11 11:15:00+05:30,2286.35009765625,2288.0,2283.0,2283.800048828125,24649,0.0,0.0
2025-03-11 11:30:00+05:30,2284.64990234375,2285.449951171875,2281.25,2284.199951171875,14713,0.0,0.0
2025-03-11 11:45:00+05:30,2282.89990234375,2284.25,2281.449951171875,2283.699951171875,10745,0.0,0.0
2025-03-11 12:00:00+05:30,2282.64990234375,2284.5,2281.0,2281.35009765625,16033,0.0,0.0
2025-03-11 12:15:00+05:30,2281.64990234375,2282.050048828125,2280.550048828125,2281.0,10402,0.0,0.0
2025-03-11 12:30:00+05:30,2281.449951171875,2284.949951171875,2281.0,2284.10009765625,13702,0.0,0.0
2025-03-11 12:45:00+05:30,2284.14990234375,2284.550048828125,2281.699951171875,2281.85009765625,13978,0.0,0.0
2025-03-11 13:00:00+05:30,2281.85009765625,2284.050048828125,2281.0,2283.39990234375,15927,0.0,0.0
2025-03-11 13:15:00+05:30,2283.0,2284.60009765625,2282.949951171875,2283.699951171875,12322,0.0,0.0
2025-03-11 13:30:00+05:30,2283.89990234375,2284.0,2281.0,2283.050048828125,23015,0.0,0.0
2025-03-11 13:45:00+05:30,2283.050048828125,2287.0,2283.050048828125,2286.75,9923,0.0,0.0
2025-03-11 14:00:00+05:30,2286.85009765625,2287.60009765625,2284.25,2287.0,12109,0.0,0.0
2025-03-11 14:15:00+05:30,2286.949951171875,2288.0,2285.75,2287.0,10248,0.0,0.0
2025-03-11 14:30:00+05:30,2287.25,2289.35009765625,2285.35009765625,2288.949951171875,35194,0.0,0.0
2025-03-11 14:45:00+05:30,2289.0,2289.89990234375,2285.199951171875,2286.75,19747,0.0,0.0
2025-03-11 15:00:00+05:30,2286.800048828125,2289.949951171875,2285.050048828125,2288.800048828125,62275,0.0,0.0
2025-03-11 15:15:00+05:30,2288.75,2288.949951171875,2282.699951171875,2282.699951171875,53655,0.0,0.0
2025-03-12 09:15:00+05:30,2289.25,2294.10009765625,2277.550048828125,2277.550048828125,23383,0.0,0.0
2025-03-12 09:30:00+05:30,2278.449951171875,2282.35009765625,2275.0,2275.0,17359,0.0,0.0
2025-03-12 09:45:00+05:30,2275.0,2277.64990234375,2267.0,2267.0,43660,0.0,0.0
2025-03-12 10:00:00+05:30,2266.699951171875,2270.35009765625,2263.800048828125,2266.699951171875,17595,0.0,0.0
2025-03-12 10:15:00+05:30,2267.14990234375,2268.300048828125,2262.0,2262.0,10053,0.0,0.0
2025-03-12 10:30:00+05:30,2262.0,2263.89990234375,2259.050048828125,2263.75,13229,0.0,0.0
2025-03-12 10:45:00+05:30,2263.699951171875,2267.60009765625,2261.0,2261.14990234375,8945,0.0,0.0
2025-03-12 11:00:00+05:30,2262.5,2267.699951171875,2259.0,2267.39990234375,16023,0.0,0.0
2025-03-12 11:15:00+05:30,2267.0,2272.39990234375,2265.949951171875,2271.0,24448,0.0,0.0
2025-03-12 11:30:00+05:30,2271.89990234375,2272.89990234375,2261.800048828125,2262.5,20248,0.0,0.0
2025-03-12 11:45:00+05:30,2262.449951171875,2264.35009765625,2260.050048828125,2260.60009765625,46031,0.0,0.0
2025-03-12 12:00:00+05:30,2261.35009765625,2262.800048828125,2254.35009765625,2260.0,23975,0.0,0.0
2025-03-12 12:15:00+05:30,2260.5,2263.14990234375,2256.10009765625,2262.800048828125,48789,0.0,0.0
2025-03-12 12:30:00+05:30,2262.25,2265.0,2256.89990234375,2260.0,45110,0.0,0.0
2025-03-12 12:45:00+05:30,2260.35009765625,2262.14990234375,2256.10009765625,2257.0,28089,0.0,0.0
2025-03-12 13:00:00+05:30,2256.89990234375,2260.550048828125,2250.10009765625,2256.199951171875,46320,0.0,0.0
2025-03-12 13:15:00+05:30,2256.199951171875,2267.10009765625,2256.199951171875,2266.60009765625,23008,0.0,0.0
2025-03-12 13:30:00+05:30,2266.60009765625,2269.0,2260.5,2262.449951171875,30201,0.0,0.0
2025-03-12 13:45:00+05:30,2262.449951171875,2262.449951171875,2256.39990234375,2259.35009765625,10023,0.0,0.0
2025-03-12 14:00:00+05:30,2259.0,2261.39990234375,2253.550048828125,2254.699951171875,27199,0.0,0.0
2025-03-12 14:15:00+05:30,2254.35009765625,2258.800048828125,2252.35009765625,2254.85009765625,29028,0.0,0.0
2025-03-12 14:30:00+05:30,2255.0,2256.10009765625,2252.10009765625,2254.0,23943,0.0,0.0
2025-03-12 14:45:00+05:30,2253.60009765625,2256.64990234375,2252.10009765625,2254.449951171875,28464,0.0,0.0
2025-03-12 15:00:00+05:30,2255.949951171875,2255.949951171875,2251.300048828125,2252.550048828125,56726,0.0,0.0
2025-03-12 15:15:00+05:30,2252.449951171875,2252.449951171875,2247.0,2251.300048828125,69689,0.0,0.0
